Date,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,USD/XAU,USD/OIL
2010-03-24,-1.2502341018570013,-1.3208476483048488,-1.7929746604239503,0.7321952450652244,-1.5131456754255515,-1.454386711869639,0.4037842971207264
2010-03-25,-1.2459089825953518,-1.3294272156470708,-1.7849175415042122,0.7331325648559791,-1.4917096081435741,-1.4393161027433057,0.4001526595356005
2010-03-26,-1.227697982690074,-1.326238706097876,-1.819527386907234,0.7318823084101234,-1.5019281347054951,-1.3970446303113055,0.3760936666151803
2010-03-29,-1.2387004203408423,-1.3317068349623495,-1.8479113720386964,0.7309449886193685,-1.508036412144591,-1.3746220120583768,0.47459949837057036
2010-03-30,-1.2498547324084317,-1.3301664907656823,-1.8350929107783183,0.7290703490378588,-1.52076676517632,-1.3959417167664065,0.4836785923333851
2010-03-31,-1.2599466472005203,-1.3345820657852971,-1.8479113720386964,0.7284444757276569,-1.540632991954219,-1.363594671423942,0.5467768234638533
2010-04-01,-1.2714044367359092,-1.338227419741476,-1.8662236092436122,0.7300076688286137,-1.5582728054352815,-1.3202207341506818,0.5971646693784028
2010-04-02,-1.2717080046589897,-1.3442603120989995,-1.8471789384347994,0.7300076688286137,-1.5557895611144117,-1.3202207341506818,0.5971646693784028
2010-04-05,-1.2751226010619598,-1.347587392888469,-1.888198014468011,0.7300076688286137,-1.5617836460632253,-1.2915494690196956,0.6766049233099153
2010-04-06,-1.2808135046116287,-1.3401528255047588,-1.89002927311619,0.7287574123827579,-1.5610414629291223,-1.283462932035899,0.6865914071709782
2010-04-07,-1.262602504706351,-1.3408203177830018,-1.8845354971716533,0.7268827728012482,-1.5455880477363828,-1.2202392431762892,0.643012795145534
2010-04-08,-1.2656376412054702,-1.3348387408529725,-1.89002927311619,0.7271942192818011,-1.5515935655447715,-1.2206071801603484,0.6207696210176767
2010-04-09,-1.2671552094550298,-1.3493946948243511,-1.9101727689692842,0.7206314905719692,-1.5522215561885913,-1.1878926465374637,0.5994341831200899
2010-04-12,-1.2783854135033894,-1.3559153775336832,-1.89002927311619,0.7284444757276569,-1.5513367345207385,-1.1860547564317248,0.5731053301259604
2010-04-13,-1.3107858619753758,-1.3555559736808145,-1.8682378889735456,0.7290703490378588,-1.5396910059884894,-1.21840135307055,0.559941249960918
2010-04-14,-1.2861250387127279,-1.3580512353078145,-1.901932279690916,0.7284444757276569,-1.5361515832116073,-1.1956116952408404,0.6411969763529711
2010-04-15,-1.2830899022136086,-1.356711158380661,-1.8946072450982006,0.728133029247104,-1.5397766163298336,-1.1930388285742612,0.6262170773953657
2010-04-16,-1.2783854135033894,-1.353425208277351,-1.8920435528461248,0.7290703490378588,-1.5167992906927166,-1.2790517265599417,0.5231715254925571
2010-04-19,-1.275274294568219,-1.3493177216831103,-1.8545036237506414,0.7287574123827579,-1.5029271488636307,-1.2830954437554791,0.4419154527684817
2010-04-20,-1.2811928740601983,-1.3517667602532832,-1.8854513011341796,0.7284444757276569,-1.5160571075586138,-1.270597701295725,0.532704314404496
2010-04-21,-1.2846074704631685,-1.3499440832751937,-1.8845354971716533,0.7321952450652244,-1.5141161074347484,-1.2353103010062614,0.5431451858787273
2010-04-22,-1.2728462034599797,-1.3470226293954193,-1.8808733291521698,0.7300076688286137,-1.4959624958001492,-1.256997045291072,0.5440529221089977
2010-04-23,-1.2733773568700897,-1.3509093813072715,-1.8946072450982006,0.7350072044374888,-1.5076082243323983,-1.21729888822929,0.6085132770829047
2010-04-26,-1.2876426974175685,-1.354375033337016,-1.8982697623945581,0.733756947991633,-1.5311565124209296,-1.215828486403971,0.5667501375180012
2010-04-27,-1.2717080046589897,-1.3384071216679103,-1.879957525189643,0.7306320519642703,-1.494849425257202,-1.1856872681513047,0.48685618863736474
2010-04-28,-1.276943646779319,-1.339408360085275,-1.8753795532076325,0.7256325163553924,-1.5039547451707045,-1.1503994191582019,0.5222637892622867
2010-04-29,-1.2975070267226276,-1.3440549524588181,-1.879957525189643,0.728133029247104,-1.5213375915222629,-1.1610592715122168,0.6107827908245916
2010-04-30,-1.2992521804592168,-1.3458006562956666,-1.8982697623945581,0.7287574123827579,-1.5148297084199127,-1.1180528225193767,0.6552694854123284
2010-05-03,-1.2975070267226276,-1.3411797216358703,-1.8845354971716533,0.7256325163553924,-1.5092352291343536,-1.108495883710261,0.6570853042048913
2010-05-04,-1.2836210556237186,-1.326274646483163,-1.870801581225622,0.7296947321735127,-1.4647931179608495,-1.1603242949513768,0.5004743100835535
2010-05-05,-1.2604778006106303,-1.3031545981419745,-1.8433334000566866,0.7321952450652244,-1.4477528490801395,-1.138269613682507,0.37473188910376365
2010-05-06,-1.2192753296538041,-1.2686311649933153,-1.7874812337562873,0.7312579252744695,-1.4104750576962726,-1.056299535485086,0.24490378925770154
2010-05-07,-1.207589954631386,-1.2797984400761904,-1.7913267721344008,0.7278200925920031,-1.444898445139483,-1.0081469044554483,0.15411492762168735
2010-05-10,-1.2641959649366807,-1.2826787632698056,-1.8512990084355467,0.7306320519642703,-1.4876849693620935,-1.043434304744912,0.23083162653036646
2010-05-11,-1.2637406130520599,-1.2941489364771828,-1.8305145895194337,0.734069884646734,-1.4770098089445125,-0.9717565906210855,0.2113120074253425
2010-05-12,-1.2652582717569005,-1.3043149731426935,-1.8341771068157915,0.733756947991633,-1.4960482422469645,-0.8879490710215643,0.17862796182325386
2010-05-13,-1.2679140388074501,-1.3056242999854324,-1.8350929107783183,0.733756947991633,-1.4865431805647367,-0.9390420569982011,0.12188492330074496
2010-05-14,-1.2432532155448022,-1.2872689478451877,-1.8067089256468551,0.7306320519642703,-1.4714723578513593,-0.9441882390349985,-0.004765580241337512
2010-05-17,-1.2426461701539222,-1.2779500074541488,-1.7812550242078538,0.734069884646734,-1.469588522025371,-0.9430857741937385,-0.07421900397976482
2010-05-18,-1.2330095167911732,-1.2797470267184914,-1.7783249405153927,0.7318823084101234,-1.4345943082362178,-0.9923408700646361,-0.10463318950814424
2010-05-19,-1.222614034076004,-1.2796700535772505,-1.7130422986283396,0.7334455015110801,-1.409333405004387,-1.0721055698758981,-0.08375179289170365
2010-05-20,-1.1808045177282984,-1.23210016263926,-1.6702831252109533,0.734695757956936,-1.3561569974316963,-1.0897490456688104,-0.16818546191975864
2010-05-21,-1.2096386762910556,-1.2492746723659114,-1.6539855170128464,0.7296947321735127,-1.3880115302126925,-1.1342263451906087,-0.07603482277232777
2010-05-24,-1.1979532108133562,-1.251379682125423,-1.663873894580764,0.7296947321735127,-1.3829878772730764,-1.0676943643999408,-0.0683178526529519
2010-05-25,-1.1931728301223667,-1.2314840837187164,-1.6025283016127023,0.7453207024848881,-1.3940056151615057,-1.0529912435540276,-0.1345936800873996
2010-05-26,-1.1973461654224762,-1.2443969647082347,-1.6373215173743547,0.7350072044374888,-1.4074495691783988,-0.9960166502761144,-0.009304954056733775
2010-05-27,-1.2330095167911732,-1.2719428707405778,-1.6721143838591321,0.7428201895931765,-1.458199624517155,-1.0011628323129118,0.12869415718985047
2010-05-28,-1.2342994995537035,-1.2720404092248987,-1.7105701169171417,0.7421958064575227,-1.4501504830596648,-1.0000603674716517,0.10236530419572103
2010-05-31,-1.2342236075729334,-1.25954333988641,-1.7052593620543608,0.7353201410925898,-1.435821707374919,-1.0000603674716517,0.10236530419572103
2010-06-01,-1.2193512216345745,-1.2437397551015317,-1.6388778951230256,0.7375077173292004,-1.422120786228522,-0.9537451778441142,0.039267073065252935
2010-06-02,-1.2216276192365547,-1.2456651608648142,-1.6647896985432902,0.7453207024848881,-1.4366779468938333,-0.9691837239545064,0.05197745828117137
2010-06-03,-1.2304296417213938,-1.2461426685450832,-1.6922578797122265,0.7412584866667679,-1.435450547755132,-1.0143955513335057,0.13141771221268378
2010-06-04,-1.215633147763805,-1.2277103432635972,-1.6592959225987536,0.7371947806740995,-1.4005705264562616,-0.9853572466257386,-0.009304954056733775
2010-06-07,-1.1889994948222575,-1.2103304738967646,-1.6657051532289429,0.7431331262482775,-1.3930636291957759,-0.9004463647776791,-0.012482550360713383
2010-06-08,-1.1996225630244561,-1.2124099238727346,-1.662042635932585,0.7396952935658111,-1.4167546919235283,-0.8831703772651869,0.012484178789977183
2010-06-09,-1.213280858181055,-1.2189819220095606,-1.663873894580764,0.7387579737750563,-1.4023687519409056,-0.9401449705431002,0.12097684073845237
2010-06-10,-1.2358170678032634,-1.2251431029358186,-1.6693676705253007,0.7384450371199552,-1.427544044831392,-0.9684482986900272,0.17091099170387797
2010-06-11,-1.2363482212133727,-1.2229610221048608,-1.6693676705253007,0.7484455985122537,-1.4336809044194267,-0.9386745687177811,0.09374025151405256
2010-06-14,-1.2438602609356821,-1.2323209952518535,-1.7014138236762473,0.7515704945396191,-1.4340805100826808,-0.9592588481613316,0.15456896890283364
2010-06-15,-1.2568356187206309,-1.2403407935414883,-1.7014138236762473,0.7515704945396191,-1.4588276151609747,-0.9228689830306079,0.23718681913832568
2010-06-16,-1.2551662665095311,-1.2433341281918366,-1.7004983689905946,0.7515704945396191,-1.4589418076512575,-0.9372041668924619,0.2703245596895384
2010-06-17,-1.256228573329751,-1.2570275129163306,-1.7297978088077097,0.7390709104301573,-1.459170192631823,-0.8703051465250129,0.23037758524922017
2010-06-18,-1.2661687946155802,-1.2548197743716256,-1.7371228434004253,0.7368833341935466,-1.4811200580673378,-0.8346502579551293,0.24808138556168116
2010-06-21,-1.2727703114792097,-1.2627369418062722,-1.769168996551372,0.6384409133715196,-1.4821190722254731,-0.8989764116559992,0.2771337935786439
2010-06-22,-1.2702663283902003,-1.2580235610328225,-1.736207039437899,0.685005887650545,-1.4649957790073704,-0.8982409863915201,0.2494431630730978
2010-06-23,-1.244315522365022,-1.2536234589856199,-1.7243040328631731,0.6800048618671218,-1.4758966022960942,-0.9195606910995496,0.21040392486304993
2010-06-24,-1.261464305905361,-1.2513283666979291,-1.7142326342134995,0.6506290510004287,-1.4588846433533806,-0.8776567069479695,0.21766720003330173
2010-06-25,-1.260326107104371,-1.2545886590874924,-1.7243040328631731,0.6231278797152452,-1.450093318761788,-0.8397959912882876,0.32434404318921395
2010-06-28,-1.2588085388548114,-1.250532585850951,-1.7288823541220577,0.6290662252894232,-1.4626238689618898,-0.9044900819732166,0.29665341268366785
2010-06-29,-1.239231573750952,-1.2374552800470004,-1.7004983689905946,0.6443792589456978,-1.4325106695786025,-0.8905219376881435,0.19179238832031859
2010-06-30,-1.2520552380296417,-1.2407259530383088,-1.7014138236762473,0.5912515559568404,-1.4327104724102295,-0.8776567069479695,0.17771987926096125
2010-07-01,-1.245984874576122,-1.2523552628290402,-1.7004983689905946,0.588126659929475,-1.4137290673001834,-1.0217471117564623,0.056062790815421336
2010-07-02,-1.2644994424044804,-1.2489922416542838,-1.6867641037676897,0.5587508490627818,-1.4166119172843072,-1.017703843264564,0.019293412679082696
2010-07-05,-1.2653341637376707,-1.246758747465627,-1.6713819502552354,0.5737509460639554,-1.4105892501865556,-1.017703843264564,0.019293412679082696
2010-07-06,-1.27019043640943,-1.254434614874805,-1.6831019357482062,0.5865649570030663,-1.4366779468938333,-1.0640185841884624,0.01203048384085312
2010-07-07,-1.2717080046589897,-1.2541779398071298,-1.6510554333203853,0.5787519718473786,-1.4480952904455169,-1.0500508886070286,0.10690467801111729
2010-07-08,-1.2692039311146994,-1.262937209075786,-1.6785236144893216,0.5712519233467918,-1.4633088877981153,-1.0603428039769842,0.169095172911315
2010-07-09,-1.2782336295418493,-1.2605702360175215,-1.6904266210640475,0.5656265144277147,-1.4562301783498224,-1.0096173062807674,0.19860127587740184
2010-07-12,-1.2755019705105295,-1.2657046187428733,-1.677608159803669,0.5590637857178828,-1.449522492415845,-1.0504183768874484,0.14685165245143553
2010-07-13,-1.2785371070096487,-1.2748181015635256,-1.7004983689905946,0.5609384252993924,-1.4793218325826936,-0.9960166502761144,0.2467196080502645
2010-07-14,-1.2709491753065694,-1.2770001823944837,-1.6831019357482062,0.5634389381911041,-1.4745550106671104,-1.019909221650723,0.24172619295372194
2010-07-15,-1.2679140388074501,-1.2864987267817516,-1.6968358516942368,0.5709389866916909,-1.4694743295350883,-1.0151309765979848,0.22266061512984428
2010-07-16,-1.2583531869701905,-1.2788999304440192,-1.6739456425073111,0.5681255371448782,-1.4585707841369417,-1.0890140691079704,0.19496998462429818
2010-07-19,-1.2555457264133816,-1.2785250536187382,-1.7297978088077097,0.581876867874744,-1.4442990366446018,-1.1121716639217392,0.2190289775447184
2010-07-20,-1.2651064877953602,-1.2798703208467639,-1.6235872521514492,0.5803136747737873,-1.4662489020801162,-1.0761488383677964,0.2598840345473292
2010-07-21,-1.2668517319872303,-1.2797470267184914,-1.6400682307081855,0.5803136747737873,-1.4698739351983425,-1.0757813500873765,0.21993671377498875
2010-07-22,-1.2753501865489891,-1.2871149036325005,-1.6428149440420172,0.5790634183279314,-1.4997873317500028,-1.0614457175218832,0.3443177035753842
2010-07-23,-1.2751226010619598,-1.2877772056098709,-1.656549209264922,0.5834385708011527,-1.5028985667146921,-1.0901169826528696,0.32979149956690285
2010-07-26,-1.27125274322965,-1.2913764344394278,-1.6425404124193834,0.5837515074562537,-1.5292440944460028,-1.1073929701653618,0.32979149956690285
2010-07-27,-1.2749708171004195,-1.2961770710256586,-1.678706984847951,0.5775017154015227,-1.5303573010944214,-1.1992874754523186,0.26260758957016256
2010-07-28,-1.2737567263186593,-1.2930707249185773,-1.674861446469838,0.5796892916381362,-1.5288616380721116,-1.190465513204043,0.2394563328800127
2010-07-29,-1.27185978862053,-1.2959973690992244,-1.6959203970085843,0.575627075820013,-1.5317274748723435,-1.1610592715122168,0.3016468277802104
2010-07-30,-1.2766401693115195,-1.290862986373872,-1.705076340972605,0.570001666900936,-1.5411752361512234,-1.1121716639217392,0.3284293757234639
2010-08-02,-1.288477328295478,-1.3065228096176036,-1.7299808298894654,0.5671882173541234,-1.5395197853058007,-1.1059225683400427,0.43692203767193916
2010-08-03,-1.2802823512015187,-1.319538419392315,-1.7263186618699813,0.5653135777726137,-1.5499381146993487,-1.0993064331815652,0.4918496037339073
2010-08-04,-1.2802823512015187,-1.319538419392315,-1.7263186618699813,0.5653135777726137,-1.5497953400601274,-1.0680623013839998,0.4882179661487814
2010-08-05,-1.2811170725347094,-1.3145324231659032,-1.738038298086078,0.5631260015360031,-1.5484538845366147,-1.0551970706438258,0.46733656953234076
2010-08-06,-1.280434135163059,-1.3133001673946108,-1.7329109135819265,0.5584379124076808,-1.5539341713318908,-1.0324069641104772,0.40786962965497636
2010-08-09,-1.315338657179336,-1.3178029982270065,-1.7418838364641915,0.5484373510153825,-1.5616494460686852,-1.0423318399036519,0.4432775766119206
2010-08-10,-1.2823310728611883,-1.3102194790012762,-1.730896633851991,0.5396870460689399,-1.5706319988472235,-1.0588728508553042,0.3874422743196821
2010-08-11,-1.2755019705105295,-1.3043149731426935,-1.7096543129546156,0.5631260015360031,-1.5652088763498242,-1.0540941570989268,0.28621254120943646
2010-08-12,-1.26905223760844,-1.2861907362865819,-1.6840173904338582,0.5653135777726137,-1.5361801653605458,-0.9905029799588969,0.1827132943575038
2010-08-13,-1.27064569783877,-1.2763841034739398,-1.6730301878216585,0.600001860903283,-1.5413750389828504,-0.9901354916784769,0.16682531283760577
2010-08-16,-1.3043361290732867,-1.2782837535932703,-1.6805382434961298,0.6350030806890532,-1.5386919918303539,-0.9548480913890133,0.16001607894850026
2010-08-17,-1.2789924588942696,-1.2812103977739173,-1.6755023695328564,0.6603166757376261,-1.5473692600371347,-0.9471290426856367,0.18407507186892047
2010-08-18,-1.2847592544247086,-1.2849584805152892,-1.6823691528674352,0.6234408163703462,-1.5499381146993487,-0.9357342137707819,0.16818709034902243
2010-08-19,-1.2840004250722883,-1.2834694517461163,-1.688778732774498,0.6162537045248604,-1.5482254995560492,-0.9206631559408097,0.12324670081216163
2010-08-20,-1.2750467090811897,-1.2837262247439967,-1.7052593620543608,0.6162537045248604,-1.534210719193213,-0.9449236642994776,0.07921404750557118
2010-08-23,-1.3113170153854858,-1.2723279323071934,-1.6823691528674352,0.6187527272420239,-1.5330975125447948,-0.9460261291407376,0.06287202470452684
2010-08-24,-1.2745155556710797,-1.270530913042851,-1.6864895721450561,0.6475041549730632,-1.5203957416620042,-0.9280147163637662,-0.0038578440110671516
2010-08-25,-1.2748190331388791,-1.2649343976794374,-1.6594789436805093,0.6378165302358658,-1.5202815491717214,-0.8997113882168392,0.03654317171039739
2010-08-26,-1.27178389663976,-1.2563600206380878,-1.6581055870135937,0.6459424520466573,-1.5335257003569875,-0.9147819973431722,0.07467467369017491
2010-08-27,-1.2783095215226192,-1.270530913042851,-1.6658885235875722,0.6481300282832652,-1.5369509306435867,-0.9125766189570131,0.15683848264452066
2010-08-30,-1.321636606119885,-1.2700174649772955,-1.664514817643783,0.6412543629183323,-1.539091597493608,-0.9085333504651149,0.13550304474693375
2010-08-31,-1.279295936362069,-1.2715063958162631,-1.6581055870135937,0.6578176530204626,-1.5275316154081744,-0.8673643428743747,0.009306582485997576
2010-09-01,-1.2830140102328385,-1.266064022595742,-1.6439137690862993,0.6750053262582467,-1.5181121640672908,-0.8747159032973313,0.09964174917288772
2010-09-02,-1.2906778339166878,-1.2695553323392337,-1.6785236144893216,0.6815680549680786,-1.5451142645913596,-0.8556020256790998,0.15002924875541515
2010-09-03,-1.2910572033652574,-1.2702741400449706,-1.6831019357482062,0.6662550213118041,-1.5585010543103759,-0.8640564996469555,0.1309636709315375
2010-09-06,-1.3407582193391232,-1.2740736361440417,-1.6851162154781396,0.6578176530204626,-1.575484431104151,-0.8640564996469555,0.1309636709315375
2010-09-07,-1.302135623452077,-1.2738168631461613,-1.6910675441270664,0.6068775262682187,-1.5606418572658685,-0.8342823209710702,0.10781241424138766
2010-09-08,-1.2982657656197671,-1.2621618956416827,-1.677608159803669,0.6196900470327787,-1.5515935655447715,-0.8405314165527668,0.13414126723551711
2010-09-09,-1.3064607427137265,-1.264010230333519,-1.6906096421458041,0.6371906569256667,-1.5590720167617897,-0.8651589644882155,0.11507568941163945
2010-09-10,-1.303425606214607,-1.2629833342024077,-1.7102952360176344,0.593752068848552,-1.5634962612065246,-0.8813324871594478,0.2149432986784462
2010-09-13,-1.345311014543083,-1.2607755956577025,-1.7121264946658132,0.5556259530354192,-1.578053285766365,-0.8791271087732886,0.24853542684282745
2010-09-14,-1.3085094643733959,-1.272071159309313,-1.7169793475473312,0.5215620530404009,-1.5917542069127621,-0.7887030053116508,0.23083162653036646
2010-09-15,-1.3198913619280148,-1.2745870842095972,-1.7252198368256992,0.478747848098943,-1.6013161606819246,-0.7997303459460857,0.19542367957342224
2010-09-16,-1.3049431744641669,-1.2576950051945737,-1.7197260608811626,0.4584337886592453,-1.59689191623719,-0.7806160196242152,0.12960189342012085
2010-09-17,-1.3077507254762566,-1.238800547275026,-1.7288823541220577,0.4115573678996698,-1.5847609717003421,-0.7670158123232012,0.08829314146838593
2010-09-20,-1.3472079522412124,-1.255846572572532,-1.7492088710569071,0.41905741640025373,-1.5846183331665922,-0.7545180698634473,0.14276631991718558
