Date,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,USD/XAU,USD/OIL
2010-05-07,1.8494999408721924,30.49049949645996,45.417999267578125,6.815700054168701,7.625,1210.0,75.11000061035156
2010-05-10,1.774899959564209,30.43440055847168,44.76300048828125,6.8165998458862305,7.475100040435791,1200.4000244140625,76.80000305175781
2010-05-11,1.7755000591278076,30.211000442504883,44.9900016784668,6.817699909210205,7.512499809265137,1219.9000244140625,76.37000274658203
2010-05-12,1.7734999656677246,30.01300048828125,44.95000076293945,6.817599773406982,7.445799827575684,1242.699951171875,75.6500015258789
2010-05-13,1.7699999809265137,29.987499237060547,44.939998626708984,6.817599773406982,7.479100227355957,1228.800048828125,74.4000015258789
2010-05-14,1.8025000095367432,30.344999313354492,45.25,6.8165998458862305,7.531899929046631,1227.4000244140625,71.61000061035156
2010-05-17,1.8033000230789185,30.526500701904297,45.52799987792969,6.817699909210205,7.53849983215332,1227.699951171875,70.08000183105469
2010-05-18,1.815999984741211,30.491500854492188,45.560001373291016,6.816999912261963,7.661099910736084,1214.300048828125,69.41000366210938
2010-05-19,1.829699993133545,30.493000030517578,46.27299880981445,6.817500114440918,7.749599933624268,1192.5999755859375,69.87000274658203
2010-05-20,1.8847999572753906,31.41950035095215,46.7400016784668,6.81790018081665,7.9359002113342285,1187.800048828125,68.01000213623047
2010-05-21,1.8467999696731567,31.084999084472656,46.917999267578125,6.816299915313721,7.8242998123168945,1175.699951171875,70.04000091552734
2010-05-24,1.8622000217437744,31.04400062561035,46.810001373291016,6.816299915313721,7.841899871826172,1193.800048828125,70.20999908447266
2010-05-25,1.868499994277954,31.431499481201172,47.47999954223633,6.821300029754639,7.803299903869629,1197.800048828125,68.75
2010-05-26,1.8630000352859497,31.18000030517578,47.099998474121094,6.817999839782715,7.756199836730957,1213.300048828125,71.51000213623047
2010-05-27,1.815999984741211,30.64349937438965,46.720001220703125,6.820499897003174,7.578400135040283,1211.9000244140625,74.55000305175781
2010-05-28,1.8142999410629272,30.641599655151367,46.29999923706055,6.820300102233887,7.606599807739258,1212.199951171875,73.97000122070312
2010-05-31,1.8143999576568604,30.885000228881836,46.358001708984375,6.8180999755859375,7.656799793243408,,
2010-06-01,1.8339999914169312,31.192800521850586,47.08300018310547,6.81879997253418,7.704800128936768,1224.800048828125,72.58000183105469
2010-06-02,1.8309999704360962,31.15530014038086,46.79999923706055,6.821300029754639,7.653800010681152,1220.5999755859375,72.86000061035156
2010-06-03,1.8193999528884888,31.145999908447266,46.5,6.820000171661377,7.658100128173828,1208.300048828125,74.61000061035156
2010-06-04,1.8388999700546265,31.5049991607666,46.86000061035156,6.818699836730957,7.780300140380859,1216.199951171875,71.51000213623047
2010-06-07,1.8739999532699585,31.8435001373291,46.790000915527344,6.8206000328063965,7.806600093841553,1239.300048828125,71.44000244140625
2010-06-08,1.8600000143051147,31.80299949645996,46.83000183105469,6.819499969482422,7.723599910736084,1244.0,71.98999786376953
2010-06-09,1.8420000076293945,31.674999237060547,46.810001373291016,6.819200038909912,7.77400016784668,1228.5,74.37999725341797
2010-06-10,1.8122999668121338,31.55500030517578,46.75,6.8190999031066895,7.685800075531006,1220.800048828125,75.4800033569336
2010-06-11,1.8115999698638916,31.59749984741211,46.75,6.822299957275391,7.664299964904785,1228.9000244140625,73.77999877929688
2010-06-14,1.8016999959945679,31.415199279785156,46.400001525878906,6.823299884796143,7.662899971008301,1223.300048828125,75.12000274658203
2010-06-15,1.784600019454956,31.259000778198242,46.400001525878906,6.823299884796143,7.576200008392334,1233.199951171875,76.94000244140625
2010-06-16,1.7868000268936157,31.200700759887695,46.40999984741211,6.823299884796143,7.575799942016602,1229.300048828125,77.66999816894531
2010-06-17,1.7854000329971313,30.93400001525879,46.09000015258789,6.819300174713135,7.574999809265137,1247.5,76.79000091552734
2010-06-18,1.7723000049591064,30.976999282836914,46.0099983215332,6.818600177764893,7.4980998039245605,1257.199951171875,77.18000030517578
2010-06-21,1.7635999917984009,30.822799682617188,45.65999984741211,6.787099838256836,7.49459981918335,1239.699951171875,77.81999969482422
2010-06-22,1.7668999433517456,30.914600372314453,46.02000045776367,6.802000045776367,7.554590225219727,1239.9000244140625,77.20999908447266
2010-06-23,1.8011000156402588,31.00029945373535,46.150001525878906,6.8003997802734375,7.51639986038208,1234.0999755859375,76.3499984741211
2010-06-24,1.778499960899353,31.045000076293945,46.2599983215332,6.790999889373779,7.576000213623047,1245.5,76.51000213623047
2010-06-25,1.7799999713897705,30.98150062561035,46.150001525878906,6.782199859619141,7.606800079345703,1255.800048828125,78.86000061035156
2010-06-28,1.781999945640564,31.06049919128418,46.099998474121094,6.78410005569458,7.562900066375732,1238.199951171875,78.25
2010-06-29,1.807800054550171,31.315200805664062,46.40999984741211,6.789000034332275,7.668399810791016,1242.0,75.94000244140625
2010-06-30,1.7908999919891357,31.25149917602539,46.400001525878906,6.771999835968018,7.667699813842773,1245.5,75.62999725341797
2010-07-01,1.7989000082015991,31.024999618530273,46.40999984741211,6.770999908447266,7.7342000007629395,1206.300048828125,72.94999694824219
2010-07-02,1.7745000123977661,31.090499877929688,46.560001373291016,6.761600017547607,7.724100112915039,1207.4000244140625,72.13999938964844
2010-07-05,1.7733999490737915,31.134000778198242,46.72800064086914,6.76639986038208,7.745200157165527,,
2010-07-06,1.7669999599456787,30.984500885009766,46.599998474121094,6.770500183105469,7.653800010681152,1194.800048828125,71.9800033569336
2010-07-07,1.7649999856948853,30.989500045776367,46.95000076293945,6.76800012588501,7.613800048828125,1198.5999755859375,74.06999969482422
2010-07-08,1.7683000564575195,30.818899154663086,46.650001525878906,6.765600204467773,7.560500144958496,1195.800048828125,75.44000244140625
2010-07-09,1.7563999891281128,30.864999771118164,46.52000045776367,6.763800144195557,7.585299968719482,1209.5999755859375,76.08999633789062
2010-07-12,1.7599999904632568,30.764999389648438,46.65999984741211,6.76170015335083,7.608799934387207,1198.5,74.94999694824219
2010-07-13,1.75600004196167,30.587499618530273,46.40999984741211,6.76230001449585,7.50439977645874,1213.300048828125,77.1500015258789
2010-07-14,1.7660000324249268,30.545000076293945,46.599998474121094,6.7631001472473145,7.521100044250488,1206.800048828125,77.04000091552734
2010-07-15,1.7699999809265137,30.360000610351562,46.45000076293945,6.765500068664551,7.538899898529053,1208.0999755859375,76.62000274658203
2010-07-16,1.7826000452041626,30.507999420166016,46.70000076293945,6.764599800109863,7.577099800109863,1188.0,76.01000213623047
2010-07-19,1.7862999439239502,30.515300750732422,46.09000015258789,6.769000053405762,7.627099990844727,1181.699951171875,76.54000091552734
2010-07-20,1.7736999988555908,30.489099502563477,47.25,6.768499851226807,7.55019998550415,1191.5,77.44000244140625
2010-07-21,1.771399974822998,30.491500854492188,47.06999969482422,6.768499851226807,7.537499904632568,1191.5999755859375,76.55999755859375
2010-07-22,1.760200023651123,30.347999572753906,47.040000915527344,6.768099784851074,7.432700157165527,1195.5,79.30000305175781
2010-07-23,1.7604999542236328,30.335100173950195,46.88999938964844,6.769499778747559,7.421800136566162,1187.699951171875,78.9800033569336
2010-07-26,1.7655999660491943,30.264999389648438,47.042999267578125,6.769599914550781,7.329500198364258,1183.0,78.9800033569336
2010-07-27,1.760699987411499,30.171499252319336,46.64799880981445,6.767600059509277,7.3256001472473145,1158.0,77.5
2010-07-28,1.7623000144958496,30.23200035095215,46.689998626708984,6.7683000564575195,7.330840110778809,1160.4000244140625,76.98999786376953
2010-07-29,1.764799952507019,30.174999237060547,46.459999084472656,6.767000198364258,7.320799827575684,1168.4000244140625,78.36000061035156
2010-07-30,1.7584999799728394,30.274999618530273,46.36000061035156,6.765200138092041,7.287700176239014,1181.699951171875,78.94999694824219
2010-08-02,1.742900013923645,29.969999313354492,46.0880012512207,6.7642998695373535,7.293499946594238,1183.4000244140625,81.33999633789062
2010-08-03,1.7537000179290771,29.71649932861328,46.12799835205078,6.763700008392334,7.256999969482422,1185.199951171875,82.55000305175781
2010-08-04,1.7537000179290771,29.71649932861328,46.12799835205078,6.763700008392334,7.257500171661377,1193.699951171875,82.47000122070312
2010-08-05,1.7525999546051025,29.81399917602539,46.0,6.763000011444092,7.262199878692627,1197.199951171875,82.01000213623047
2010-08-06,1.753499984741211,29.83799934387207,46.055999755859375,6.761499881744385,7.243000030517578,1203.4000244140625,80.69999694824219
2010-08-09,1.7074999809265137,29.75029945373535,45.95800018310547,6.758299827575684,7.215970039367676,1200.699951171875,81.4800033569336
2010-08-10,1.7510000467300415,29.898000717163086,46.077999114990234,6.755499839782715,7.184500217437744,1196.199951171875,80.25
2010-08-11,1.7599999904632568,30.01300048828125,46.310001373291016,6.763000011444092,7.203499794006348,1197.5,78.0199966430664
2010-08-12,1.7684999704360962,30.365999221801758,46.59000015258789,6.763700008392334,7.305200099945068,1214.800048828125,75.73999786376953
2010-08-13,1.7663999795913696,30.55699920654297,46.709999084472656,6.774799823760986,7.2870001792907715,1214.9000244140625,75.38999938964844
2010-08-16,1.722000002861023,30.520000457763672,46.62799835205078,6.785999774932861,7.29640007019043,1224.5,75.23999786376953
2010-08-17,1.7553999423980713,30.46299934387207,46.68299865722656,6.794099807739258,7.265999794006348,1226.5999755859375,75.7699966430664
2010-08-18,1.7477999925613403,30.389999389648438,46.608001708984375,6.782299995422363,7.256999969482422,1229.699951171875,75.41999816894531
2010-08-19,1.7488000392913818,30.41900062561035,46.53799819946289,6.78000020980835,7.263000011444092,1233.800048828125,74.43000030517578
2010-08-20,1.760599970817566,30.413999557495117,46.358001708984375,6.78000020980835,7.312099933624268,1227.199951171875,73.45999908447266
2010-08-23,1.7128000259399414,30.63599967956543,46.608001708984375,6.780799865722656,7.315999984741211,1226.9000244140625,73.0999984741211
2010-08-24,1.761299967765808,30.67099952697754,46.5629997253418,6.789999961853027,7.360499858856201,1231.800048828125,71.62999725341797
2010-08-25,1.7609000205993652,30.780000686645508,46.858001708984375,6.786900043487549,7.360899925231934,1239.5,72.5199966430664
2010-08-26,1.7648999691009521,30.94700050354004,46.87300109863281,6.7895002365112305,7.314499855041504,1235.4000244140625,73.36000061035156
2010-08-27,1.7562999725341797,30.67099952697754,46.78799819946289,6.790200233459473,7.302499771118164,1236.0,75.16999816894531
2010-08-30,1.6992000341415405,30.680999755859375,46.803001403808594,6.788000106811523,7.295000076293945,1237.0999755859375,74.69999694824219
